dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI286,NCBI286.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,270,,13822,,,0.687655935140385,20x,9328,9929,Spinal cord,Amyotrophic lateral sclerosis,CN78_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI285,NCBI285.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,151,,14217,,,0.690629191284549,20x,9279,9877,Spinal cord,Amyotrophic lateral sclerosis,CN79_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI284,NCBI284.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,161,,15064,,,0.677866419296775,20x,9348,9951,Spinal cord,Amyotrophic lateral sclerosis,CN79_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI283,NCBI283.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,179,,14970,,,0.682092568556712,20x,9352,9955,Spinal cord,Amyotrophic lateral sclerosis,CN79_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI282,NCBI282.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,268,,15313,,,0.692240935919871,20x,9325,9926,Spinal cord,Amyotrophic lateral sclerosis,CN80_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI281,NCBI281.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,243,,14577,,,0.688994283785418,20x,9338,9940,Spinal cord,Amyotrophic lateral sclerosis,CN80_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI280,NCBI280.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,186,,14632,,,0.686158365649076,20x,9431,10039,Spinal cord,Amyotrophic lateral sclerosis,CN80_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI279,NCBI279.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,198,,14227,,,0.689291113,20x,9319,9920,Spinal cord,Amyotrophic lateral sclerosis,CN80_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI278,NCBI278.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,301,,14047,,,0.725803255,20x,9314,9914,Spinal cord,Amyotrophic lateral sclerosis,CN81_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI277,NCBI277.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,220,,13528,,,0.696957695672702,20x,9313,9913,Spinal cord,Amyotrophic lateral sclerosis,CN81_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI276,NCBI276.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,272,,14618,,,0.688225690229973,20x,9365,9969,Spinal cord,Amyotrophic lateral sclerosis,CN89_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI275,NCBI275.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,273,,14023,,,0.700237017055868,20x,9311,9911,Spinal cord,Amyotrophic lateral sclerosis,CN90_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI274,NCBI274.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,157,,15349,,,0.681033572923653,20x,9351,9954,Spinal cord,Amyotrophic lateral sclerosis,CN92_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI273,NCBI273.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,173,,15398,,,0.699490627111864,20x,9313,9913,Spinal cord,Amyotrophic lateral sclerosis,CN92_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI272,NCBI272.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,355,,15627,,,0.685351065670226,20x,9334,9936,Spinal cord,Amyotrophic lateral sclerosis,CN92_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI271,NCBI271.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,299,,14635,,,0.687625171781342,20x,9339,9941,Spinal cord,Amyotrophic lateral sclerosis,CN92_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI270,NCBI270.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,301,,15189,,,0.690030563190022,20x,9262,9859,Spinal cord,Amyotrophic lateral sclerosis,CN93_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI269,NCBI269.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,372,,14900,,,0.68891344760639,20x,9323,9924,Spinal cord,Amyotrophic lateral sclerosis,CN93_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI268,NCBI268.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,405,,14837,,,0.692744780406354,20x,9280,9878,Spinal cord,Amyotrophic lateral sclerosis,CN93_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI267,NCBI267.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,305,,14866,,,0.69191702076106,20x,9278,9876,Spinal cord,Amyotrophic lateral sclerosis,CN93_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI266,NCBI266.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,322,,14831,,,0.687288895316936,20x,9289,9888,Spinal cord,Amyotrophic lateral sclerosis,CN93_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI265,NCBI265.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,231,,13684,,,0.685195240166231,20x,9341,9943,Spinal cord,Amyotrophic lateral sclerosis,CN94_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI264,NCBI264.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,240,,14310,,,0.693077286525088,20x,9328,9929,Spinal cord,Amyotrophic lateral sclerosis,CN94_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI263,NCBI263.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,259,,13840,,,0.685424679085223,20x,9323,9924,Spinal cord,Amyotrophic lateral sclerosis,CN94_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI262,NCBI262.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,262,,14390,,,0.685747682517006,20x,9333,9935,Spinal cord,Amyotrophic lateral sclerosis,CN94_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI261,NCBI261.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,349,,13544,,,0.688860031,20x,9290,9889,Spinal cord,Amyotrophic lateral sclerosis,CN95_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI260,NCBI260.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,320,,14282,,,0.685426704230709,20x,9293,9892,Spinal cord,Amyotrophic lateral sclerosis,CN96_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI259,NCBI259.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,238,,14169,,,0.707668672342201,20x,9324,9925,Spinal cord,Amyotrophic lateral sclerosis,CN96_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI258,NCBI258.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,344,,15413,,,0.688638104563534,20x,9324,9925,Spinal cord,Amyotrophic lateral sclerosis,L7CN94_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI257,NCBI257.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,307,,15682,,,0.695869526359515,20x,9352,9955,Spinal cord,Amyotrophic lateral sclerosis,L7CN94_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI256,NCBI256.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,288,,15368,,,0.689394517845773,20x,9280,9878,Spinal cord,Amyotrophic lateral sclerosis,L7CN94_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI255,NCBI255.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,232,,15033,,,0.691883832867137,20x,9344,9946,Spinal cord,Amyotrophic lateral sclerosis,L7CN94_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI254,NCBI254.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,241,,15268,,,0.693223137769786,20x,9301,9901,Spinal cord,Amyotrophic lateral sclerosis,L7CN94_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI253,NCBI253.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,219,,14911,,,0.692105164,20x,9317,9918,Spinal cord,Amyotrophic lateral sclerosis,L7CN94_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI252,NCBI252.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,197,,15408,,,0.690107328091096,20x,9228,9823,Spinal cord,Amyotrophic lateral sclerosis,L7CN95_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI251,NCBI251.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,219,,14699,,,0.571087323653817,20x,11537,12281,Spinal cord,Amyotrophic lateral sclerosis,L7CN95_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI250,NCBI250.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,108,,15510,,,0.697808170637594,20x,9296,9895,Spinal cord,Amyotrophic lateral sclerosis,L7CN95_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI249,NCBI249.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,124,,15082,,,0.690281155552324,20x,9318,9919,Spinal cord,Amyotrophic lateral sclerosis,L7CN95_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI248,NCBI248.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,147,,15170,,,0.689717759584089,20x,9255,9852,Spinal cord,Amyotrophic lateral sclerosis,L7CN95_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI247,NCBI247.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,270,,15857,,,0.554432467507679,20x,11608,12356,Spinal cord,Amyotrophic lateral sclerosis,L7CN96_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI246,NCBI246.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,200,,15800,,,0.689340362,20x,9306,9906,Spinal cord,Amyotrophic lateral sclerosis,L7CN96_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI245,NCBI245.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,236,,16181,,,0.688869356234931,20x,9322,9923,Spinal cord,Amyotrophic lateral sclerosis,L7CN96_D2,v1_0_0
